"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2162","Register and delete user","tests","Sun May 11 15:30:57 GMT 2025","passed","Sun May 11 15:30:59 GMT 2025","TestRegisterUser","test_register_user","",""
