"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3154","Register and delete user","tests","Sun May 11 12:44:33 GMT 2025","passed","Sun May 11 12:44:36 GMT 2025","TestRegisterUser","test_register_user","",""
