"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2356","Register and delete user","tests","Sun May 11 15:27:59 GMT 2025","passed","Sun May 11 15:28:01 GMT 2025","TestRegisterUser","test_register_user","",""
